player_id,first_name,last_name,abbr_name,birth_place,position,height,weight,status,eligibility,team_id
0096b110-bdec-11ec-9509-231f921d288f,Kingston,Grady,K.Grady,"Panama City, FL, USA",OL,76,320.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
02f584f0-4837-11ee-987d-fdd448096bfb,Parsa,Pordeli,P.Pordeli,"Jacksonville, FL, USA",K,72,190.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
03248b90-4834-11ee-8781-35cad9183e0a,TJ,Wilson,T.Wilson,"Pensacola, FL, USA",QB,75,220.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
0a908740-4833-11ee-836d-ddf3e742c737,Brenden,Cook,B.Cook,"Jacksonville, FL, USA",WR,73,170.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
0c4135c0-4839-11ee-a731-b544eaee6f06,Luis,Chafino,L.Chafino,"Holyoke, CO, USA",WR,73,195.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
0c4dfc70-4838-11ee-9703-1728fa1d1c08,Keilon,Hayes,K.Hayes,"Panama City, FL, USA",OL,74,310.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
1a2166a0-0ae1-11ee-b93f-673490584e74,Jayden,Simmons,J.Simmons,"Fort Walton Beach, FL, USA",DB,74,195.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
1a85d8b0-4835-11ee-bd0b-f712a772a0b3,Ernest,Flythe,E.Flythe,"Ocala, FL, USA",DB,73,165.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
1b9a7a97-b7f3-44f8-9c1a-fdb9f1af7afb,Emanuel,Rushing,E.Rushing,"Winter Springs, FL, USA",OL,77,325.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
20ae7b90-e9d8-45a5-839c-76dc2f1c1b73,Dante,Johnson,D.Johnson,"Apopka, FL, USA",DL,77,315.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
2583d049-7a45-440a-8c9a-9f079a6cb326,Max,Ryan,M.Ryan,"Key West, FL, USA",DL,76,280.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
27b5118d-d1de-443c-b7d2-c48312a0552f,Traquan,McNair,T.McNair,"DeLand, FL, USA",DL,73,310.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
29d25180-0ae2-11ee-9d87-3d8efe3028ab,Nick,Cox,N.Cox,"Enterprise, AL, USA",OL,79,300.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
2bb3a9ea-82b8-491e-aa54-f05cc16d6aa5,Kenneth,Martin,K.Martin,"Naples, FL, USA",DL,74,275.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
2bb685c0-4836-11ee-9937-13d7226c966d,Kam,Fuller,K.Fuller,"Charlotte, NC, USA",DB,69,180.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
2c5d19be-893a-4ec8-a83d-77f923eb782d,Jalen,Bussey,J.Bussey,"Tampa, FL, USA",RB,65,160.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
2c86e330-4838-11ee-9703-1728fa1d1c08,Konnor,Mann,K.Mann,"Miami, FL, USA",OL,76,270.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
2fa7dd70-0adb-11ee-aa2a-7597458955a8,Mystikal,McGhee,M.McGhee,"Pensacola, FL, USA",WR,73,180.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
31410550-4837-11ee-987d-fdd448096bfb,Collin,Shaw,C.Shaw,"Largo, FL, USA",DL,74,230.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
32b82e40-4832-11ee-a92b-9d7f558fee25,John,McMullen,J.McMullen,"Kankakee, IL, USA",DL,72,255.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
3484d3c0-4839-11ee-a731-b544eaee6f06,Patrick,Delcour,P.Delcour,"Pensacola, FL, USA",WR,72,180.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
360348d0-bde8-11ec-ba20-31c56ea43b83,Chris,Page,C.Page,"Pensacola, FL, USA",LB,72,215.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
3720db9e-9b9b-4372-8869-b4d2347179fe,Ryan,Young,R.Young,"Snellville, GA, USA",OL,75,300.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
3c368420-bdec-11ec-9509-231f921d288f,Oake,Stipe,O.Stipe,"Jacksonville, FL, USA",OL,76,300.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
3eb0be9c-d5a0-4cff-956b-62b8871f2d25,JaKobe,Quillen,J.Quillen,"Florence, SC, USA",WR,75,205.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
41662b40-4837-11ee-987d-fdd448096bfb,George,Shannon,G.Shannon,"Gainesville, FL, USA",LS,72,215.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
44c893f0-0add-11ee-a00e-236ae0b57baf,Eric,Folau,E.Folau,"Sandy, UT, USA",LB,73,220.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
4aebcd40-4838-11ee-9703-1728fa1d1c08,Matthew,McQueen,M.McQueen,"Tallahassee, FL, USA",OL,76,280.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
4b701ca0-4831-11ee-8ebc-db9b017c432e,Jacob,Dorn,J.Dorn,"St. Johns, MI, USA",DL,75,260.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
529870e0-4836-11ee-a04c-29f9d583f105,Joel,Vargas,J.Vargas,"Orange City, FL, USA",DL,74,240.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
54565550-bc37-11ec-a3ee-e3be962a0428,Anthony,Ballard,A.Ballard,"Winter Haven, FL, USA",WR,74,210.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
57358780-3c8b-11ed-b478-f7a570afeed8,Justin,Taylor,J.Taylor,"Columbus, GA, USA",WR,74,180.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
586b01d2-200d-46bb-b9e7-ea046701e138,Colton,Beesley,C.Beesley,"Saraland, AL, USA",OL,77,295.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
5a4267c0-bc36-11ec-b994-ab5de0d0f9c4,Jared,Smith,J.Smith,"Enterprise, AL, USA",WR,74,190.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
5b453500-bde7-11ec-ba20-31c56ea43b83,Will,Breland,W.Breland,"Mobile, AL, USA",LB,75,230.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
5c0852e0-4835-11ee-9151-6b1273e398e9,Jamari,Dickens,J.Dickens,"Wildwood, FL, USA",WR,75,190.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
617e98b0-0ae1-11ee-85ed-1774b0d75337,Jonah,Mitchell,J.Mitchell,"Apopka, FL, USA",LS,72,220.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
61de8870-0ae0-11ee-b479-d58cc3f0d8ff,Cristian,Duquetoro,C.Duquetoro,"Tallahassee, FL, USA",WR,72,180.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
65377420-bdeb-11ec-9509-231f921d288f,Nash,Nelson,N.Nelson,"Kissimmee, FL, USA",OL,75,305.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
69bfc9a0-4834-11ee-8f43-f190d8569aa1,Jacob,Kucharski,J.Kucharski,"Greenwood Village, CO, USA",WR,71,180.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
6a63a3e0-bde8-11ec-ba20-31c56ea43b83,Aidan,Swett,A.Swett,"Jacksonville, FL, USA",DL,75,260.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
6c4a81c0-bde7-11ec-ba20-31c56ea43b83,Chester,Fearon,C.Fearon,"Miami Gardens, FL, USA",DB,69,170.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
6cbf15b3-89a3-4880-a663-ba2dfdc0217a,Michael,Rich,M.Rich,"Gadsden, AL, USA",QB,76,210.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
6f4e52c0-4833-11ee-836d-ddf3e742c737,Jackson,Blalock,J.Blalock,"Abbeville, AL, USA",TE,75,230.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
78691234-10d9-4c2e-bd47-71ca0610adc3,Georell,Kidd,G.Kidd,"Miami, FL, USA",DL,74,265.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
7a445517-b79a-46be-a337-73c3c57f854b,James,Kitt,J.Kitt,"Pensacola, FL, USA",DL,74,285.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
7cb08470-bdeb-11ec-9509-231f921d288f,Matt,Adcock,M.Adcock,"Lutz, FL, USA",OL,76,305.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
7d659ff0-4836-11ee-987d-fdd448096bfb,Tobias,Floyd,T.Floyd,"Plantation, FL, USA",DL,75,225.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
8432ee70-0adb-11ee-aff8-15486f0ef403,Willie,Jordan,W.Jordan,"Allendale, SC, USA",LB,74,230.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
8a220a50-4834-11ee-8f43-f190d8569aa1,Justin,Mathieu,J.Mathieu,"Naples, FL, USA",DB,74,190.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
8c9dae20-4833-11ee-836d-ddf3e742c737,Robert,Riley,R.Riley,"Lakeland, FL, USA",LB,75,190.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
8fedaa30-4838-11ee-a85f-fd2bcc0d5a58,Ben,Freeman,B.Freeman,"Overland Park, KS, USA",OL,75,295.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
90259500-4836-11ee-987d-fdd448096bfb,Cade,Lombardo,C.Lombardo,"Gulf Breeze, FL, USA",K,70,175.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
90b15ac0-bde7-11ec-ba20-31c56ea43b83,Joe,Justino,J.Justino,"Middleburg, FL, USA",P,71,190.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
92464460-4831-11ee-a8cc-637040bb6d72,Elijah,Williams,E.Williams,"Miami, FL, USA",DB,76,175.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
92d404f0-bded-11ec-9509-231f921d288f,Justice,Williams,J.Williams,"Wesley Chapel, FL, USA",DL,75,310.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
9a47e8a0-0ae0-11ee-b479-d58cc3f0d8ff,Walker,Robinson,W.Robinson,"Fort Walton Beach, FL, USA",LB,71,215.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
9a8fbc80-0adf-11ee-a332-533eef2b0b76,Onelio,Rios,O.Rios,"Miami, FL, USA",LB,72,225.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
a5ef63c0-0ae2-11ee-9d87-3d8efe3028ab,Nymonta,Doucoure,N.Doucoure,"Columbus, OH, USA",OL,78,330.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
a9fef540-bded-11ec-9509-231f921d288f,Deshawn,Wilson,D.Wilson,"Galveston, TX, USA",DL,74,275.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
ab5e7f00-bc5d-11ec-85ad-bda301df3711,McGrew,Fortune,M.Fortune,"Miami, FL, USA",DB,72,220.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
b20a0b80-bc49-11ec-8285-113eb1b2baab,Zac,Offord,Z.Offord,"Ocala, FL, USA",WR,69,175.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
b33462a0-4837-11ee-9f05-37c62a0737bf,Jordan,Capraro,J.Capraro,"Fort Pierce, FL, USA",OL,75,270.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
b957c6d0-4838-11ee-a006-5717f37cb46a,Carson,Powers,C.Powers,"Fort Myers, FL, USA",TE,74,225.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
beabbf50-4834-11ee-9920-774df4c74223,TJ,Lane,T.Lane,"Middleburg, FL, USA",RB,70,195.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
bf374b90-4836-11ee-987d-fdd448096bfb,Don,Volante,D.Volante,"Lake Zurich, IL, USA",LS,77,210.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
c5a18090-0add-11ee-9796-bf8a9eaab5c5,CJ,Wilson,C.Wilson,"Daytona Beach, FL, USA",RB,70,200.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
ca756ce5-5a31-4163-bcf4-0aa8d6123c6a,K.J.,Franklin,K.Franklin,"Prairieville, LA, USA",WR,69,175.0,ACT,GR,200364e8-417b-4df6-91d5-9535c0616f1c
ca7d14a0-bde8-11ec-ba20-31c56ea43b83,Jacob,Bruce,J.Bruce,"Gainesville, FL, USA",OL,76,290.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
d0835e3d-b217-4e09-afad-91a67c4f25f2,Toler,Keigley,T.Keigley,"Pensacola, FL, USA",WR,73,190.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
d0ee0040-4831-11ee-a1bc-adf6183916ed,Marcus,Stokes,M.Stokes,"St. Augustine, FL, USA",QB,74,190.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
d11d2630-0ade-11ee-9095-6f12257e238c,Mi'Chaun,Coward,M.Coward,"Niceville, FL, USA",LB,74,200.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
d2dc6a59-7eb3-4b45-9aa8-e6a2f786f871,Daryel,Garcia,D.Garcia,"Garfield, NJ, USA",RB,67,190.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
d607c730-4833-11ee-8eba-65bad45c281c,Jaylen,Fortune,J.Fortune,"Pensacola, FL, USA",RB,68,170.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
d6e36f40-4835-11ee-ba0f-712ee1f9d157,AJ,Eason,A.Eason,"Statesboro, GA, USA",LB,70,190.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
d864fba0-4834-11ee-9920-774df4c74223,Norman,Gadsden,N.Gadsden,"Fort Lauderdale, FL, USA",DB,75,195.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
da95fc32-f500-4007-ab58-8e7a16ac4e12,Griffin,Cerra,G.Cerra,"Fort Lauderdale, FL, USA",K,72,185.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
decb6750-bde7-11ec-ba20-31c56ea43b83,Logan,Heiter,L.Heiter,"Daphne, AL, USA",TE,77,240.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
df53def0-bdec-11ec-9509-231f921d288f,Kenneth,Torres,K.Torres,"St. Cloud, FL, USA",WR,73,185.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
e2295ee0-4836-11ee-987d-fdd448096bfb,Troy,Coughlin,T.Coughlin,"Gulf Breeze, FL, USA",RB,73,215.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
e4a6b110-bb9a-11ec-99aa-1df68a95dea8,Gael,Laurent,G.Laurent,"Miami, FL, USA",LB,74,220.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
e59ce550-4837-11ee-9703-1728fa1d1c08,Brycen,Thornton,B.Thornton,"Chipley, FL, USA",DL,75,280.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
e78c2ba4-892d-4e8c-beab-439e54b59f3f,Brandon,Cross,B.Cross,"Orlando, FL, USA",DB,71,190.0,ACT,SR,200364e8-417b-4df6-91d5-9535c0616f1c
e9274f20-4838-11ee-a731-b544eaee6f06,Ja'Corey,Scott,J.Scott,"Jacksonville, FL, USA",WR,72,165.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
eb6fbf80-0ae2-11ee-a934-e3773501f460,Maverick,Menzer,M.Menzer,"Punta Gorda, FL, USA",OL,76,305.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
f0ca52a0-4832-11ee-836d-ddf3e742c737,Byron,Puryear,B.Puryear,"Chicago, IL, USA",DL,76,225.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
f12c7a00-0ae0-11ee-b93f-673490584e74,Devin,Wright,D.Wright,"Navarre, FL, USA",LB,72,220.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
f2bbf4a0-bc5c-11ec-b474-1d53f4c19b33,DJ,Thompson,D.Thompson,"Florida City, FL, USA",DB,71,185.0,ACT,JR,200364e8-417b-4df6-91d5-9535c0616f1c
f2f4d690-0ae3-11ee-b894-e53625a03ad5,Jake,Robinette,J.Robinette,"Bradenton, FL, USA",TE,78,245.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
f46ba380-bde8-11ec-ba20-31c56ea43b83,Evan,Turner,E.Turner,"Miami Gardens, FL, USA",DL,73,290.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
f7f1a760-4835-11ee-ba0f-712ee1f9d157,Joshua,Doan,J.Doan,"Tampa, FL, USA",DB,72,180.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
f80c8960-0adf-11ee-a4a2-bb002d66322e,Amari,Mitchell,A.Mitchell,"Jacksonville, FL, USA",DB,70,175.0,ACT,SO,200364e8-417b-4df6-91d5-9535c0616f1c
ff9f8db0-0ae1-11ee-9d87-3d8efe3028ab,Ryan,Muragin,R.Muragin,"Orlando, FL, USA",OL,76,285.0,ACT,FR,200364e8-417b-4df6-91d5-9535c0616f1c
0df3ae40-74bd-11f0-addf-d95e01ada62f,Takeo,Massey,T.Massey,"Charlotte, NC, USA",DL,75,205.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
0ffc9700-8ecb-11ec-8d02-85ead82574a9,CJ,Clinkscales,C.Clinkscales,"Buford, GA, USA",DB,68,175.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
10626c40-5513-11ef-830c-e539946aedf9,Derrick,Eley,D.Eley,"Huntersville, NC, USA",WR,72,170.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
109eeb62-2c58-4600-a9e1-22cd82316dde,Jalar,Holley,J.Holley,"Queens, NY, USA",DL,75,315.0,ACT,GR,30abfee7-57a7-4984-9a1c-55cb28970da3
11723729-0313-461b-b439-f160fed91704,Thai,Baldwin,T.Baldwin,"Hampton, VA, USA",DB,71,180.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
1775d530-984f-11ed-bcb1-e72bf2180e36,Dwight,Bootle,D.Bootle,"Miami, FL, USA",DB,70,180.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
188ad070-f96f-11ed-a7e6-5b9f42549cff,Kadin,Schmitz,K.Schmitz,"Ashland, OH, USA",LB,73,235.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
1d6051f0-c602-11ee-a136-e78d78ebe5d6,Dom,Silvia,D.Silvia,"Bridgewater, MA, USA",OL,78,320.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
1eb56c90-c600-11ee-a136-e78d78ebe5d6,Miles,Burris,M.Burris,"Jacksonville, FL, USA",WR,74,200.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
2051aa40-9002-11ec-8556-6fa97bcffaf0,Ta'ir,Brooks,T.Brooks,"Oakland, CA, USA",WR,75,210.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
24521cb3-4799-4130-903a-07e2add18eaf,Mason,Bowers,M.Bowers,"High Point, NC, USA",OL,76,310.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
25379af0-5daa-11f0-9d42-bbf85d3c3e0a,Aiden,Bui,A.Bui,"Pearland, TX, USA",K,69,160.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
27c2d1c0-993c-11ed-961f-17b5255c6c3e,Adam,Hopkins,A.Hopkins,"Thomasville, GA, USA",WR,72,180.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
28794af0-c06d-11ee-86a6-9d30df5b5397,Stellan,Bowman,S.Bowman,"Grand Rapids, MI, USA",LB,72,230.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
291247a0-5dab-11f0-ae7d-0b5add8e8157,Luke,McNulty,L.McNulty,"Pasadena, CA, USA",QB,74,185.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
2a0f33d5-3ddc-4eac-930e-250b630ac785,Randy,Franklin,R.Franklin,"Fayetteville, NC, USA",DB,72,200.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
2c0ef5c8-26e3-495a-83c1-c5dfaf726332,Derrick,Edwards,D.Edwards,"Miami, FL, USA",DB,71,185.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
3423a3a5-3ffc-4702-bae4-d016cb9c55bb,Colby,Garfield,C.Garfield,"Clemmons, NC, USA",LS,74,235.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
370cf600-c600-11ee-a136-e78d78ebe5d6,Grant,Laskey,G.Laskey,"Valdosta, GA, USA",TE,77,240.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
37ed7580-c601-11ee-a136-e78d78ebe5d6,Cornell,Allen,C.Allen,"Richmond, VA, USA",DB,70,190.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
39f1cb80-5510-11ef-830c-e539946aedf9,Jake,Davids,J.Davids,"Charlotte, NC, USA",RB,69,180.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
3b6ea290-edf9-11ee-8f73-394a1207192d,Seth,Franklin,S.Franklin,"Fayetteville, NC, USA",DB,70,170.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
3ece6d70-0fd2-11f0-afee-8b37bdbeabef,KD,Hunter-Gibson,K.Hunter-Gibson,"Tupelo, MS, USA",WR,72,190.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
3efdb810-0b7f-11ec-88fe-27c45d3b5fb1,Kristos,Fernandez,K.Fernandez,"New Hyde Park, NY, USA",OL,77,300.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
3fcec0e0-c603-11ee-a136-e78d78ebe5d6,JJ,Okate,J.Okate,"Fort Worth, TX, USA",LB,75,215.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
4158e4f0-8f3b-11ec-9f33-1965c9c46e44,Tyler,Gibson,T.Gibson,"Alpharetta, GA, USA",OL,77,310.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
432ada80-0ad0-11ec-9466-75df4dae1e10,Braden,Mullen,B.Mullen,"Glenview, IL, USA",DL,76,245.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
491c0c80-c06c-11ee-86a6-9d30df5b5397,Parker,Startz,P.Startz,"Mokena, IL, USA",LB,75,240.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
4953a160-50f2-11ef-998b-630f80fc0e3b,Xavier,Miles,X.Miles,"Orange, NJ, USA",DL,75,320.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
49eaf800-8a82-11ec-9b75-81689e0737c4,CJ,Stokes,C.Stokes,"Columbia, SC, USA",RB,70,200.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
4b9b73f0-9daf-11ed-affb-d7de6d7f398d,Grayson,Loftis,G.Loftis,"Gaffney, SC, USA",QB,75,215.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
4f6b30b0-550f-11ef-830c-e539946aedf9,Kameron,Manley,K.Manley,"Raleigh, NC, USA",DB,69,170.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
4fd93be0-1a61-11ed-b017-a34bdbc437a0,Jake,Young,J.Young,"Waxhaw, NC, USA",TE,75,240.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
500a86f1-d63c-4dc8-b49e-68430ace70eb,Jesse,Ramil,J.Ramil,"Binghamton, NY, USA",OL,76,300.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
50955c00-5513-11ef-830c-e539946aedf9,Andrew,Bennett,A.Bennett,"Thomasville, GA, USA",P,73,180.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
53f4c5e0-f636-11ec-a454-0195ac6142b0,Jamarrion,Solomon,J.Solomon,"Miami, FL, USA",DL,72,270.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
5844d160-94d6-11ec-9a13-bdad2320c674,DJ,Burgess,D.Burgess,"Lafayette County, MS, USA",DL,74,270.0,ACT,JR,30abfee7-57a7-4984-9a1c-55cb28970da3
594a3360-0641-11ee-b45e-43d642150b47,Jason,Jeffares,J.Jeffares,"Charlotte, NC, USA",TE,75,230.0,ACT,SO,30abfee7-57a7-4984-9a1c-55cb28970da3
5b6c4630-f899-11ec-8190-074ed0b20d38,Treyveon,McGee,T.McGee,"Ypsilanti, MI, USA",DB,75,200.0,ACT,GR,30abfee7-57a7-4984-9a1c-55cb28970da3
5be87f40-c5ff-11ee-a136-e78d78ebe5d6,Evan,Austin,E.Austin,"Frederick, MD, USA",WR,73,175.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
5e6b81a0-5dab-11f0-84a7-571b82393123,Chris,Morton,C.Morton,"Wilmington, NC, USA",DL,75,220.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
6247d884-40c6-4af5-8276-16cc34a37f25,Breon,Noel,B.Noel,"Baltimore, MD, USA",DB,70,200.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
64fb7230-5dcb-11f0-915e-91585bd5e9e7,Macyo,Williams,M.Williams,"Akron, OH, USA",DL,73,280.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
67ad5355-7dac-47b1-8a50-8579f464cf0e,Ja'Qurious,Conley,J.Conley,"Jacksonville, NC, USA",DB,73,215.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
6814857f-8b26-4034-9770-8a32f8eb5f87,Joey,Bearns,J.Bearns,"Calvert County, MD, USA",TE,73,280.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
6a685880-d8a9-11ee-b4ab-d9199a278cc1,Cameren,Smith,C.Smith,"Claymont, DE, USA",RB,72,225.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
6cdd7500-9fc1-11ec-8d3e-25cbf0d2c00a,Jorel,Liverpool,J.Liverpool,"Brooklyn, NY, USA",DL,78,255.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
6f7bdaaa-138f-4fec-8a61-6c1be48511c3,Henry,Rutledge,H.Rutledge,"Charlotte, NC, USA",RB,68,185.0,ACT,SR,30abfee7-57a7-4984-9a1c-55cb28970da3
71811820-538b-11ef-b0d0-47e136320378,Caleb,Irving,C.Irving,"Glenn Heights, TX, USA",DL,73,290.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
7e6c1e60-550f-11ef-830c-e539946aedf9,Aydan,Cannon,A.Cannon,"Charlotte, NC, USA",DB,70,175.0,ACT,FR,30abfee7-57a7-4984-9a1c-55cb28970da3
